ID;Datetime;Likes;Content
1594135760982024192;2022-11-20 01:09:17+00:00;218;https://t.co/yvRdNfGYkg
1594135756871983105;2022-11-20 01:09:16+00:00;4551;"Innalillahi wa inna ilaihi raji'un. Berduka mendalam atas wafatnya guru kita KH Abun Bunyamin Ruhiat, Rais Syuriah PBNU &amp; Pimpinan Pondok Pesantren Cipasung Tasikmalaya.

Insya Allah husnul khatimah. Kita bersaksi bahwa allahuyarham orang baik… https://t.co/BoaFh80ZzL"
1593947401701974016;2022-11-19 12:40:49+00:00;2138;#Muhammadiyah #Aisyiyah #Muktamar48 https://t.co/1GMeHbllP7
1593885837023772672;2022-11-19 08:36:11+00:00;5480;"Selamat Milad ke-110 Muhammadiyah. 

Selamat dan sukses untuk penyelenggaraan Muktamar ke-48 Muhammadiyah &amp; ‘Aisyiyah.

Terus membangun bangsa dan menebarkan manfaat bagi semua.

#Muhammadiyah #Aisyiyah #Muktamar48 https://t.co/2A0WR8gTjs"
1593867014707515392;2022-11-19 07:21:23+00:00;1964;"Sungguh malam yang hangat, seru, dan ceria di Pendopo Lawas, karena bukan hanya nyanyi bareng, tapi juga bersilaturahmi, bercanda dan ngobrol ngalor ngidul dengan teman-teman di Jogja.

#aniesbaswedan #anies #nyanyi #jogja #ojodibandingke

https://t.co/0rkAc5YkF8"
1593613625553321985;2022-11-18 14:34:30+00:00;3991;"Dua hari lalu di Pendopo Lawas, Jogja…
❎ Ke café nongkrong santai.
✅ Ke café ditodong jadi konsultan cinta. https://t.co/Sx6GkIrVsC"
1593440275552034817;2022-11-18 03:05:41+00:00;345;https://t.co/Zdome8QeHA
1593440271265431552;2022-11-18 03:05:40+00:00;4001;Menebar benih ikan nila, sambil kulakan masalah bersama kelompok pembudi daya ikan Mina Jaya, Sendangtirto, Berbah, Sleman, kemarin. https://t.co/gWuKaMg7u7
1593257728213819396;2022-11-17 15:00:18+00:00;348;https://t.co/KdKlJoJyS5
1593257723415523330;2022-11-17 15:00:17+00:00;4268;"Sekembalinya dari Solo dua hari lalu, malamnya menyambut kedatangan Ustadz Nouman Ali Khan di rumah.

Sebuah silaturahmi singkat yang menghangatkan hati, bersama keluarga dan teman. Kita berbagi pengalaman, tukar pikiran, dan mendengarkan tausiyah dari Ustadz Nouman. https://t.co/6lpcB8RMp0"
1593106769274081285;2022-11-17 05:00:26+00:00;1609;https://t.co/XXMhDKEUvO https://t.co/402IbfhZi0
1593106759849480192;2022-11-17 05:00:24+00:00;4575;Jogja di malam hari memang menyenangkan. Terima kasih teman-teman yang sudah menemani malam seru di Pendopo Lawas dan di angkringan. https://t.co/WPYgmCU9YQ
1593046294209388544;2022-11-17 01:00:08+00:00;582;https://t.co/i68OfFas6R
1593046289981517824;2022-11-17 01:00:07+00:00;7536;"Alhamdulillah, senang sekali bisa pulang kampung ke Jogja.

Setiap kali kembali ke Jogja bukan sekadar kembali ke kota masa kecil, tapi menyaksikan deretan orang-orang biasa yang ingin republik ini menjadi luar biasa https://t.co/VtF67wzSfH"
1592804765960142848;2022-11-16 09:00:23+00:00;1141;"Terima kasih untuk segala unek-unek dan harapan yang disampaikan, terima kasih untuk suguhan degan yang segar dan banyak betul sampai bingung menghabiskannya.

https://t.co/SzqB9O0VHv https://t.co/Aw4919TDEz"
1592804754476118016;2022-11-16 09:00:21+00:00;5048;"Sebelum acara ke Jogja, mampir sebentar, jagongan dengan teman-teman petani dan warga Desa Bulak Srikayangan, Sentolo, Kulon Progo. 

Di balai pinggir sawah itu, kami berbincang, bersendau gurau dan mendengarkan langsung berbagai tantangan yang dihadapi petani saat ini. https://t.co/WdP1ZIdLLU"
1592723714101358594;2022-11-16 03:38:19+00:00;701;"Matur nuwun Ki Anom, mohon doanya agar bisa amanah, bisa istiqomah dalam perjalanan ke depan. Insya Allah Ki Anom terus dilimpahi kesehatan dan terus menjadi pemberi tuntunan bagi kita semua.

https://t.co/vEcsk1GlwI https://t.co/CBFMtzD60n"
1592723693440241664;2022-11-16 03:38:14+00:00;4155;Sebuah kehormatan menerima Kayon Gapuran dari Ki Anom Suroto di kediamannya, di Laweyan, Surakarta. kemarin. Amat senang menerima kayon ini, yang sudah sering dibawa sampai keluar negeri oleh Ki Anom. https://t.co/U1ns8Oa7N8
1592532975429816320;2022-11-15 15:00:23+00:00;548;https://t.co/17kJXuqwMG
1592532954257182723;2022-11-15 15:00:18+00:00;8358;Alhamdulillah, dapat bersama-sama hadir di Haul ke-111 Habib Ali bin Muhammad Al Habsyi di Masjid Riyadh, Solo. Hari yang berbahagia, dapat menjadi bagian dari jutaan manusia yang digerakkan oleh cinta kepada beliau dan cinta kepada Nabi Muhammad SAW. https://t.co/6jCN5DLDtK
1592364642382544898;2022-11-15 03:51:30+00:00;395;https://t.co/gMbrlqb79O
1592364637282250752;2022-11-15 03:51:28+00:00;1655;Kami berbagi pengalaman, bercerita tentang pengelolaan kota, terkait transportasi publik, dan bincang-bincang ringan lainnya. Alhamdulillah, Solo rapi, bersih, dan tertib. Mudah-mudahan terus maju dan berkembang. InsyaAllah Mas Gibran selalu sehat dimudahkan dalam amanah ini. https://t.co/wvT2WVWgkb
1592364615325077504;2022-11-15 03:51:23+00:00;6432;Selamat pagi dari Solo, senang sekali bisa sarapan bersama sekaligus bersilaturahmi dengan Mas Gibran, Walikota Solo. Kami bertemu sebelum berangkat bersama ke acara puncak Haul Habib Ali bin Muhammad Al-Habsyi. https://t.co/LARRcO3mIn
1591785589812383744;2022-11-13 13:30:33+00:00;745;https://t.co/MZoJvRXMIe
1591785585135734792;2022-11-13 13:30:32+00:00;9253;Merupakan sebuah kehormatan untuk dapat menyambut kembali Duta Besar Amerika Serikat untuk Indonesia, Ambassador Sung Yong Kim di sela-sela kesibukan menyongsong G20 di Nusa Dua, Bali. https://t.co/hxwsBeJDhw
1591446567340638209;2022-11-12 15:03:23+00:00;929;https://t.co/qIry1jbYhC
1591446551641354242;2022-11-12 15:03:20+00:00;9482;"Sebuah kehormatan diundang sebagai pembicara dalam acara Bloomberg NEF Summit, salah satu side event di G20 dan B20, di Nusa Dua Bali pada hari ini.

Berbagi pengalaman tentang berbagai upaya yang telah dilakukan di Jakarta dalam menghadapi perubahan iklim.

#BNEFSummit https://t.co/31rqWzPGlm"
1591064839090483200;2022-11-11 13:46:32+00:00;456;https://t.co/gd7OwRoI4Z
1591064834573234178;2022-11-11 13:46:31+00:00;5473;"Alhamdulillah, bersyukur bisa hadir memperingati 11 tahun perjalanan Partai Nasdem. Sebuah kehormatan bisa berjalan bersama Partai Nasdem.

Dirgahayu Partai Nasdem, mari bersama menuju Indonesia yang lebih baik, Indonesia yang berkeadilan sosial untuk semua.

#HUT11PartaiNasDem https://t.co/n8ajECbEvp"
1590977894444335104;2022-11-11 08:01:03+00:00;4880;"Hari ini 11 tahun Partai Nasdem menjadi rumah pergerakan yang konsisten menyuarakan aspirasi dan kepentingan masyarakat Indonesia.

Dirgahayu Partai NasDem! 
It's Time! Restorasi Indonesia 

#HUT11PartaiNasDem #NasDemBersamaRakyat https://t.co/TS5w9TLTEk"
1590615932514480130;2022-11-10 08:02:45+00:00;1071;"Tapi mereka yg merasakan, pasti mengetahui bahwa jasanya berbekas dlm setiap langkah, kemajuan dan kebaikan yg mereka alami. Saya beruntung pagi ini bisa mendampingi seorang pribadi yg menjadi pahlawan bagi murid-muridnya yg tersebar di seluruh tanah air.

Selamat Hari Pahlawan! https://t.co/kzscNxINwo"
1590615921772888064;2022-11-10 08:02:42+00:00;917;Pahlawan adalah orang yang memberikan manfaat bagi pribadi-pribadi yang ada di sekitarnya. Tak selalu namanya terpampang. Tidak selalu dikenal oleh orang banyak.
1590615915594272768;2022-11-10 08:02:41+00:00;730;Kebahagiaan Ibu dan Alm. Ayah itu sama. Mereka bahagia saat ada muridnya datang menyapa, silaturahim. Ibu selalu senang mendengar cerita tentang murid-muridnya yg saya temui di berbagai kota di tanah air. Di situlah kebahagiaan terbesar bagi seorang guru, bagi seorang pendidik. https://t.co/evsy71KCnk
1590615899840851968;2022-11-10 08:02:37+00:00;742;Tadi pagi, saya hadir di JCC Senayan. Ada seorang angggota DPRD dari Kalimantan Selatan menyeruak ke depan sekadar untuk mengatakan dengan rasa haru, “saya muridnya Almarhum Pak Rasyid! Senyumnya saya ingat terus.”
1590615895143243776;2022-11-10 08:02:36+00:00;468;Kemarin saat ke Medan, saya bertemu lebih dari 5 orang yang cerita bahwa mereka murid Alm. Ayah. Bahkan salah satu kerabat dalam di Istana Maimun itu menyapa dan cerita, “dulu saya bimbingan skripsinya oleh Alm. Ayah.”
1590615888969216001;2022-11-10 08:02:34+00:00;647;"Ketika di Makasar, seorang ibu mendekat dan menjabat erat, matanya berkaca-kaca, “Pak Anies, saya muridnya Ibu Aliyah. Saya dibimbing tahun 80an dulu.”

Mereka cerita pengalaman saat diajar, ketika kuliah di Jogja dan bagaimana didikan itu mereka rasakan manfaatnya hingga kini. https://t.co/WE5qZ1j48D"
1590615870916956160;2022-11-10 08:02:30+00:00;893;Sering mendengar cerita betapa mereka berdua dianggap sebagai pahlawan bagi murid-muridnya. Ke kota manapun saya pergi, hampir selalu berjumpa dengan seseorang yg mengatakan: “Pak Anies, saya muridnya Alm. Pak Rasyid.” https://t.co/zpJxIkpEyj
1590615853766438913;2022-11-10 08:02:26+00:00;1217;Ibu, Prof. Dr. Aliyah M.Pd dan Almarhum Ayah, Drs. Rasyid Baswedan, SU, keduanya mengajar selama lebih dari 50 tahun. Sehingga muridnya tersebar di mana-mana. https://t.co/RQIpXg7Uj2
1590615836037099521;2022-11-10 08:02:22+00:00;8646;"Pagi tadi bersama Ibu memberi makan Ikan Koi. Kemudian kami ngobrol soal burung Jalak Suren, hadiah kenang-kenangan dari warga Kampung Susun Akuarium. 

Ibu adalah pengajar yg hingga kini masih terus mengajar. Tiap hari Jumat adalah jadwal beliau memberi kuliah. https://t.co/uMbEBueIHK"
1590525143855824896;2022-11-10 02:01:59+00:00;3923;"Mereka yang sudah ikut iuran untuk bangsa, yang cinta pada bangsanya melebihi cinta pada dirinya. Hibahnya untuk negeri tak dipandang sebagai pengorbanan, tapi kehormatan. Itulah Pahlawan.

Selamat Hari Pahlawan untuk semua.

#HariPahlawan https://t.co/i5naZE3w5S"
1590345325642125312;2022-11-09 14:07:27+00:00;551;"Terima kasih Partai Nasdem yang sudah menjembatani silaturahmi ini, semua tokoh dan pihak yang sudah ikut mengundang, dan teman-teman relawan yang sudah meramaikan.

Dan terima kasih Alfin Habib untuk karya lagunya. Mari berdendang! 🎶"
1590345319975620608;2022-11-09 14:07:26+00:00;6233;Dapat kiriman video kenang-kenangan dari kunjungan Medan minggu lalu. Terima kasih atas sambutan hangat warga Medan dan Sumatera Utara. https://t.co/WyOd7MYqPM
1589614948447309824;2022-11-07 13:45:11+00:00;355;https://t.co/NSqzzn22QC
1589614944097824770;2022-11-07 13:45:10+00:00;5541;"Alhamdulillah, bisa bersilaturahmi ke tokoh Nahdlatul Ulama Buya Syech Ali Akbar Marbun di Komplek Pesantren Al Kautsar Al Akbar di Medan. 

Terima kasih atas bekal doa dan nasehat untuk mengemban amanat baru yang lebih besar dengan baik. https://t.co/Oge7SsNQfW"
1589498816197459969;2022-11-07 06:03:43+00:00;324;https://t.co/AqBEOlrySc
1589498811873112064;2022-11-07 06:03:42+00:00;3193;"Senang bisa silaturahmi bersama 102 Simpul Relawan Sumatera Utara dan juga berdiskusi dengan para pemuda di Prananda Surya Paloh Foundation, Medan.

Kehadiran teman-teman membuat kami semakin optimis dengan restorasi Indonesia menuju perubahan yang lebih baik.

#RelawanAnies https://t.co/k0f3L7jequ"
1589246257926922242;2022-11-06 13:20:09+00:00;891;"Keberagaman itu fakta, persatuan harus diperjuangkan. Latar belakang kita boleh beda-beda. Asal usul kita bisa beda-beda, tapi yang mempersatukan adalah tujuan kita. Kita sama-sama ingin ada keadilan sosial bagi seluruh rakyat Indonesia.

https://t.co/GUkoZEG9mT"
1589246253279645698;2022-11-06 13:20:08+00:00;5485;"Senang bisa berdialog dengan keluarga besar Persekutuan Gereja-gereja Indonesia di Wilayah (PGIW) Sumatera Utara pada acara Temu Ramah Kebangsaan kemarin.

#TemuRamahKebangsaan
#PGIWSumut https://t.co/W55AsboCin"
1589169633919406081;2022-11-06 08:15:40+00:00;478;https://t.co/g72l5W5FyM
1589169630207430657;2022-11-06 08:15:39+00:00;5659;"Alhamdulillah, berkesempatan silaturahmi bersama Tuan Guru Babussalam, Syekh Dr Zikmal Fuad MA di Langkat, Sabtu kemarin.

Terima kasih atas nasihat, hikmah dan doa agar bisa didekatkan dengan ikhlas, amanah, sidiq, fatonah, dan tablig. https://t.co/qc2Z9E5Jb8"
1588856303262535680;2022-11-05 11:30:36+00:00;420;https://t.co/cbrtN17siN
1588856299596713985;2022-11-05 11:30:36+00:00;3584;"Senang sekali bisa bersilaturahmi dan berinteraksi langsung dengan tokoh lintas agama dan etnis, serta komponen masyarakat Kota Medan dalam Temu Ramah Kebangsaan di DPW Partai Nasdem Sumatera Utara

#TemuRamahKebangsaan
#DPWNasdemSumut https://t.co/7ZI5LiOvgd"
1588777139767513093;2022-11-05 06:16:02+00:00;834;"Masjid berusia 113 tahun ini menjadi bukti keberagaman dan kerukunan masyarakat Medan sejak dulu. Tjong A Fie, tokoh Tionghoa kota Medan turut mendanai pembangunan masjid ini.

Bahagia dapat merasakan semangat guyub rukun yang terpelihara hingga hari ini.

https://t.co/zRGzHYd3vB"
1588777134470082560;2022-11-05 06:16:01+00:00;7451;Alhamdulillah, setibanya di Medan kemarin kami melaksanakan Salat Jumat di Masjid Raya Al Mashun Medan, yang terletak di seberang Istana Maimun. https://t.co/jIePJM4GFu
1588736455366840320;2022-11-05 03:34:22+00:00;632;"Terima kasih juga kepada keluarga Kesultanan Deli yang mengundang masuk ke dalam Istana Maimun, sebuah kehormatan dijamu di tempat yang bersejarah ini.

Kita teruskan perjuangan ini sama-sama ke depan.

https://t.co/k0ETQ0Jx9N"
1588736450887323649;2022-11-05 03:34:21+00:00;6229;"Silaturahmi Akbar Kebangsaan di Istana Maimun, Medan.

Terima kasih atas sambutan hangat masyarakat Medan dan sekitarnya di Sumatera Utara, yang datang untuk bersilaturahmi bersama. https://t.co/K0WLLBdZP0"
1588518289000763395;2022-11-04 13:07:27+00:00;1341;https://t.co/ScnVpLuqe7
1588518284521263105;2022-11-04 13:07:26+00:00;13627;Ini Medan, Bung! https://t.co/3WZNFL4tuu
1588162761434968064;2022-11-03 13:34:43+00:00;639;"Kita jaga semangat ini dengan mengirimkan pesan tanpa hoaks, tanpa caci maki, dengan karakter yang mulia. Tunjukkan Relawan IndonesiAnies, relawan yang bisa dijadikan teladan dalam perjuangan ini.

https://t.co/vDlhiMZK21"
1588162754438868993;2022-11-03 13:34:41+00:00;823;Teman-teman Relawan IndonesiAnies, yang kita tawarkan kepada rakyat Indonesia, bukan sekadar visi misi, yang kita tawarkan adalah REKAM JEJAK, karya yang sudah dilakukan. Rekam jejak bisa dilihat, rekam jejak bisa dinilai, rekam jejak bisa dibahas. https://t.co/mg3ilJJMEJ
1588162737586044928;2022-11-03 13:34:37+00:00;3905;"Terima kasih kepada teman-teman Relawan IndonesiAnies. Terima kasih kepada semua yang telah memberikan kepercayaan untuk bekerja bersama, bergerak bersama untuk membawa kepada Indonesia yang lebih baik ke depan. 

Momentum perubahan itu akan datang. https://t.co/HEmM7W1m56 https://t.co/jkGXjgK2Fj"
1587973144312041474;2022-11-03 01:01:15+00:00;6504;"Insya Allah besok akan hadir di Istana Maimun, Kota Medan, Jumat, 4 November 2022, pukul 14.30 WIB.

Mari kita sama-sama silaturahmi, konsolidasi, Insya Allah bisa memberi manfaat bagi semuanya. Manfaat bagi bangsa, manfaat bagi negara.

Sampai jumpa besok. https://t.co/bz1AacUQD3"
1587791734343290880;2022-11-02 13:00:23+00:00;395;https://t.co/hbSoHRVh8u
1587791730593517568;2022-11-02 13:00:22+00:00;4451;Sebuah kehormatan dapat berbagi pengalaman membangun gerakan sosial, pada Pelatihan Relawan Advokasi Pemerlu Pelayanan Kesejahteraan Sosial (PPKS) di DPP Partai Keadilan Sejahtera hari Minggu kemarin. https://t.co/H9O49GtoeS
1587312737020829696;2022-11-01 05:17:02+00:00;411;"Baca di sini! Hanya di Liputan Khusus @HarianDisway Edisi Selasa, 1 November 2022 tentang Legacy Anies Baswedan.

#JakartaKotaGlobal

https://t.co/lxijvrTEcm"
1587312728581894144;2022-11-01 05:16:59+00:00;5663;"Selama lima tahun menjabat sebagai Gubernur DKI Jakarta, capaian apa saja yang telah diberikan Anies kepada warga ibu kota?

#JakartaKotaGlobal https://t.co/ucB4HjCqfK"
1586183696989552640;2022-10-29 02:30:37+00:00;5131;"Selamat pagi teman-teman. 
Akhir pekan ini mau main ke taman mana? 

#JakartaKotaGlobal
#TamanMajuBersama https://t.co/ujivMsWttc"
1585813688782491648;2022-10-28 02:00:21+00:00;5179;"94 tahun lalu Sumpah Pemuda dikumandangkan, unsur-unsur bangsa ini telah memilih untuk bersatu bangun bangsa.

Tugas kita hari ini adalah merawat dan menguatkan persatuan dengan menghadirkan rasa keadilan.

Selamat Hari Sumpah Pemuda.

#SumpahPemuda2022 https://t.co/ypSChwOr9g"
1585607296175874048;2022-10-27 12:20:13+00:00;1133;Terima kasih kepada Pak Isran Noor yang selama ini telah bersama dalam kepengurusan APPSI, dan sekarang beliau meneruskan kepemimpinan hingga 2023. Semoga APPSI semakin maju dan berkembang. https://t.co/mkyrRtEjFF
1585607286784827392;2022-10-27 12:20:10+00:00;1271;Sesuai dengan AD/ART APPSI, masa jabatan sebagai Ketua Umum APPSI berakhir bersamaan dengan tuntasnya sebagai Gubernur DKI Jakarta, maka yang akan menggantikan adalah Wakil Ketua APPSI, Pak Isran Noor. https://t.co/PkwO42zk6X
1585607278270435328;2022-10-27 12:20:08+00:00;4872;Serah Terima Jabatan Ketua Umum Asosiasi Pemerintah Provinsi Seluruh Indonesia (APPSI) kepada Gubernur Kaltim H. Isran Noor, kemarin di Balikpapan. https://t.co/RWMD3qTp2l
1584928380054405121;2022-10-25 15:22:27+00:00;2396;"Alhamdulilah, ketika gagasan tentang bernegara ditopangtinggikan maka begitu banyak titik temu dalam diskusi. 

Sekali lagi, terima kasih Mas AHY. https://t.co/Ns08kx3Ukv"
1584928365340811264;2022-10-25 15:22:23+00:00;6778;"Sebuah kehormatan siang tadi Mas AHY berkenan mampir, dan kami berdiskusi panjang.

Comparing notes, saling mencocokkan catatan dan bacaan. Selalu menyenangkan dan mencerahkan kalau tukar pikiran dengan Mas AHY. Membahas dari soal sejarah hingga soal tantangan Indonesia ke depan. https://t.co/dGCNnX9dNH"
1584917194303242240;2022-10-25 14:38:00+00:00;2857;Suasananya guyub, riang gembira dan solid. InsyaAllah akan bisa membawa kebaikan bagi semua, bagi bangsa dan bagi negara. https://t.co/7iZgry6blC
1584917177597333504;2022-10-25 14:37:56+00:00;2653;Kita diskusi panjang dengan terbuka dan mendalam. Semua menjalani dengan serius sebagai bagian dari ikhtiar bernegara secara matang dan bertanggung jawab. https://t.co/qRTYep6iuY
1584917162703343617;2022-10-25 14:37:52+00:00;9942;Tadi siang kami dapat kehormatan, menyambut dan menjamu pimpinan Partai Nasdem, Partai Keadilan Sejahtera dan Partai Demokrat makan siang dan diskusi. https://t.co/fSqYcXqeyE
1584394354730598400;2022-10-24 04:00:25+00:00;3045;"Berbagai RS memakai nama dokter pejuang. Bukti hadirnya pribadi-pribadi mulia yang berbakti untuk negeri dan abdikan ilmu bagi rakyat kebanyakan.

Selamat Hari Dokter Nasional.

#HariDokterNasional https://t.co/npRTMyufky"
1584107480312709120;2022-10-23 09:00:29+00:00;7207;"Sudah lihat Wajah Baru Taman Menteng? Mural raksasa ini hasil karya kreatif dari @stereoflow dan IG/mahavisual.

Yuk, nikmati waktu di taman-taman Jakarta. Ajak teman dan keluarga.

#JakartaKotaGlobal
#TamanMenteng
#KotaKolaborasi
#GeloraRagam
video: IG/rfkyw https://t.co/yUa4boSGRU"
1583820540594118656;2022-10-22 14:00:17+00:00;3055;"Alhamdulillah, sekarang bisa lebih serius menjalani rutinitas bapack-bapack di akhir pekan: b̶a̶k̶a̶r̶-̶b̶a̶k̶a̶r̶ ̶s̶a̶m̶p̶a̶h̶ dan merawat koleksi burung di rumah.

Apa rutinitas teman-teman di akhir pekan? :)

https://t.co/WXXQHnHhTA"
1583632014988582912;2022-10-22 01:31:09+00:00;5110;"Perjalanan sejarah kita mencatat peran santri dalam perjuangan untuk mempertahankan kemerdekaan.

Hari ini, para santri tetap memainkan peran, tetap turun tangan, tetap terlibat, dan berdaya menjaga martabat kemanusiaan.

Selamat Hari Santri Nasional!

#HariSantri2022 https://t.co/8jXw16pc7X"
1583435477012488192;2022-10-21 12:30:11+00:00;4172;"16 Oktober 2022, gowes terakhir dari rumah ke Balaikota DKI Jakarta, 23 kilometer.

Senang bisa berjumpa teman-teman di sepanjang jalan, terima kasih sudah mengkhususkan datang untuk bersapa, mengantar dan melepas di hari itu. 

#TerimaKasihJakarta

https://t.co/NKpnzBw0Td"
1582967402450497536;2022-10-20 05:30:13+00:00;11186;"Perjalanan pulang terakhir dari Balaikota dengan menggunakan vespa kesayangan, setelah paginya berangkat naik sepeda kesayangan.

Perjalanan kita belum selesai, perjalanan ke depan masih panjang. Siap jalan sama-sama lagi?

 #TerimaKasihJakarta

https://t.co/3I3QuZGkB7"
1582029323124367360;2022-10-17 15:22:37+00:00;3527;"Sore harinya bisa kembali melakukan rutinitas untuk memandikan koleksi burung, sekaligus memberi mereka pakan, ada Anis Merah, Kacer, dan Kenari yang menemani suasana sore di rumah kami.

Bagaimana hari Senin teman-teman? :) https://t.co/I6RAGRHoZT"
1582029309400600576;2022-10-17 15:22:34+00:00;3710;Di perjalanan pulang, Fery menyempatkan belanja beberapa mangga dan ikat rambut di pedagang keliling dekat rumah. Dan di gang depan rumah, anak-anak pada main sepak-bola, jadi sy ajak main tendang-tangkap bola. https://t.co/qGXw8a6jh1
1582029292329844738;2022-10-17 15:22:30+00:00;8772;"Menuruti saran warganet, banyak yg mengusulkan saya istirahat dulu. Baik, tadi saran itu kami jalankan. :)

Alhamdulillah, hari pertama kembali sebagai warga Jakarta. Bareng Fery jalan kaki ke sekolah Kaisar, utk hadiri undangan pertemuan orang tua dan guru, yg sudah lama absen. https://t.co/R11qmFJWuA"
1581933084970098688;2022-10-17 09:00:13+00:00;811;"Alhamdulillah, amanah di Jakarta sudah selesai, tapi kebersamaan kita tak selesai, Insya Allah kita tetap berjalan bersama, maju ke depan.

#TerimaKasihJakarta

https://t.co/86uBaGnNWy"
1581933080381517824;2022-10-17 09:00:11+00:00;6937;"Setelah mengembalikan mandat ke warga Jakarta, kembali menjadi warga Jakarta. Terima kasih kepada teman-teman yang mengantar pulang, juga kepada yang sudah menunggu dan menyambut di rumah.

#TerimaKasihJakarta https://t.co/mNq1b7XOuW"
1581919887835877376;2022-10-17 08:07:46+00:00;4338;"Selamat Ulang Tahun Bapak @Prabowo Subianto, Menteri Pertahanan RI.

Semoga Bapak panjang umur, selalu diberikan kesehatan, terus memberikan yang terbaik untuk rakyat, dan selamanya dalam lindungan Allah SWT."
1581865150524452864;2022-10-17 04:30:16+00:00;1115;"Ini adalah bukti bahwa apa yang selama ini dilakukan oleh jajaran Pemprov DKI Jakarta dengan hati maka akan diterima dengan hati pula oleh masyarakat luas.

Terima kasih bagi semua yg telah hadir maupun ikut mengapresiasi dari jauh.

#TerimaKasihJakarta
 
https://t.co/NEfy3oYUbx"
1581865143679348736;2022-10-17 04:30:14+00:00;14229;"Sangat tidak menyangka mendapat sambutan semeriah ini dari warga Jakarta, bahkan ada yang dari luar kota. Teman-teman mengkhususkan datang pagi-pagi, untuk menyambut serta mendampingi perjalanan bersepeda dari rumah menuju Balaikota.

#TerimaKasihJakarta https://t.co/PV3NkYtK3M"
1581834995571642368;2022-10-17 02:30:26+00:00;662;https://t.co/w9tVzLNTIG
1581834988906893313;2022-10-17 02:30:25+00:00;11470;"Lima tahun lalu teman-teman mengantar kami ke Balaikota, kemarin teman-teman melepas kami juga dari Balaikota. 

Begitu banyak yang datang untuk menyampaikan langsung salam perpisahan dan menitipkan harapan.

Terima Kasih Jakarta.

#TerimaKasihJakarta https://t.co/PxQxYsXNBB"
1581632448420409345;2022-10-16 13:05:35+00:00;4415;"Terima kasih atas kebersamaan selama lima tahun ini.

Izinkan saya pamit, datang tampak muka, pulang tampak punggung. Semoga Allah selalu merahmati kota Jakarta dan melindungi kita semua.

#ABW
#TerimaKasihJakarta"
1581632442133159937;2022-10-16 13:05:34+00:00;28350;"Terima kasih, Jakarta!

Terima kasih atas amanat yg diembankan. Terima kasih atas kepercayaan yg disematkan. Terima kasih atas dukungan yg diberikan. Terima kasih atas kerja yg disumbangkan. Terima kasih atas kritik yg disampaikan. Terima kasih atas segala doa yg dipanjatkan. https://t.co/MIdKhBqzFZ"
1581498102967504896;2022-10-16 04:11:45+00:00;313;https://t.co/HpklXLIHnV
