id,dateTime,userName,content,clean_text,clean_text_stem
1599348069833011204,2022-12-04 10:21:08+00:00,salamfadli5,"Peningkatan Kapasitas Pendamping Lokal Desa. 04-07 Desember

TPPJatim
#TPPSumenep

@jokowi 
@halimiskandarnu
@yennywahid
@prabowo
@bclsinclair
@NajwaShihab
@Ansor_Satu
@Lesti_Jenong_DA
@mohmahfudmd
@gusmusgusmu
@ganjarpranowo
@agnezmo
@AgusYudhoyono
@MuhaiminIskandar https://t.co/9wEkNbs2DM",peningkatan kapasitas pend ing lokal desa desember tppjatim,tingkat kapasitas pend ing lokal desa desember tppjatim
1599346207612014593,2022-12-04 10:13:44+00:00,Dez50162822,@oryze_sative @FDerKanzler @rachlannashidik @aniesbaswedan @PDemokrat @jansen_jsp @Andiarief__ @AgusYudhoyono @Herzaky__MP Kalau gua sih bukan jijik tapi geli,gua sih jijik geli,gua sih jijik geli
1599345594400899075,2022-12-04 10:11:18+00:00,quuqiilaa,@AgusYudhoyono Kagak photo sama Corby omm 🥱,kagak photo corby omm 🥱,kagak photo corby omm
1599345250388316161,2022-12-04 10:09:56+00:00,ahmadyan83,@ch_chotimah2 @AgusYudhoyono @NasDem  @PDemokrat ditinggal @PKSejahtera ?? https://t.co/foNLyWTRmM,ditinggal,tinggal
1599344509502255104,2022-12-04 10:07:00+00:00,Edi66224728,@AgusYudhoyono Pengen banget jadi orang kaya yg bisa jalan ke luar negeri. Tapi saya mulai dari -93,pengen banget kaya jalan negeri,ken banget kaya jalan negeri
1599344458629525504,2022-12-04 10:06:47+00:00,swibsyd,@bwinarso99 @AgusYudhoyono Hahahaha disini ga ada heboh2nya dan ga ada beritanya tuh. Komunitas org indo di sydney juga adem ayem aje.,hahahaha ga ga beritanya tuh komunitas org indo sydney adem ayem aje,hahahaha ga ga berita tuh komunitas org indo sydney adem ayem aje
1599344395048087552,2022-12-04 10:06:32+00:00,teguhsunaryonew,"@geloraco Apalagi pendusta dan dungu, itu makin parah @aniesbaswedan @Pak_JK @PKSejahtera @NasDem @PDemokrat @AgusYudhoyono @SBYudhoyono @anismatta @teguhsunaryonew",pendusta dungu parah,dusta dungu parah
1599344314370633731,2022-12-04 10:06:13+00:00,Pedro81422229,@JohnDamanik0408 @Syarman59 @NasDem @PartaiDemokrat @PDemokrat @SBYudhoyono @Andiarief__ @AgusYudhoyono @jokowi @ganjarpranowo @gibran_tweet @erickthohir @PDI_Perjuangan @psi_id @PKSejahtera @Gerindra @DPP_PKB @dpp_pan @DPP_PPP @DPPPerindo @OposisiCerdas Akhhhh masak hahahhahahahaah,akhhhh masak hahahhahahahaah,akhhhh masak hahahhahahahaah
1599343907401527302,2022-12-04 10:04:36+00:00,teguhsunaryonew,Apalagi pendusta dan dungu jadi sakit mentalnya makin parah @aniesbaswedan @AgusYudhoyono @SBYudhoyono @NasDem @PDemokrat @PKSejahtera @anismatta @teguhsunaryonew https://t.co/VDRjDUcnda,pendusta dungu sakit mentalnya parah,dusta dungu sakit mental parah
1599343890011942917,2022-12-04 10:04:32+00:00,NopokNolad,@AgusYudhoyono Ooppss.. jadi kaget aku.. https://t.co/ER0ByLddjg,ooppss kaget,ooppss kaget
1599343775884906496,2022-12-04 10:04:05+00:00,KayanaDuris,"@angedespoir5 @panca66 @PDemokrat @SBYudhoyono @AgusYudhoyono Anis... mana...Anis...???

Lagi Curi Start Kampanye... gak ngajak2 Ente...Gus 😜😜😜.

Cuma Satire ... 🤭.",anis manaanis curi start anye entegus 😜😜😜 satire 🤭,anis manaanis curi start anye entegus satire
1599343656309489665,2022-12-04 10:03:36+00:00,Riduan3333,"@AgusYudhoyono Sy suka sama beliau,tapi kenapa banyak yang gk suka sama beliau ya,emg dia jeleknya dmna,anak muda pintar kok gk didukung",suka beliautapi gk suka beliau yaemg jeleknya dmnaanak muda pintar gk didukung,suka beliautapi gk suka beliau yaemg jelek dmnaanak muda pintar gk dukung
1599343608389595137,2022-12-04 10:03:25+00:00,momogiikeju,"@panca66 Bpk @SBYudhoyono, mas. @AgusYudhoyono, mohon dididik kader 1 ini. Jangan sampe nama Demokrat buruk karena kader model seperti ini",bpk mas dididik kader nama demokrat buruk kader model,bpk mas didik kader nama demokrat buruk kader model
1599343167513317376,2022-12-04 10:01:40+00:00,Metdro2,"@ProfylHenuk @01Negeriku @AgusYudhoyono Kunjungan Unfaedah 
Dik ya buat pendukungmu 
Mlh ada yg mengatakan 
Goblok",kunjungan unfaedah dik pendukungmu mlh goblok,kunjung unfaedah dik dukung mlh goblok
1599341730494812160,2022-12-04 09:55:57+00:00,IAMadzkuri,"Giliran ke Samarinda kapan nih, ya Ketum AHY @AgusYudhoyono?
Siap, setia ditunggu...😄🙏 https://t.co/yysDoernxo",giliran samarinda nih ketum ahy setia ditunggu😄🙏,gilir samarinda nih tum ahy setia tunggu
1599339929498439680,2022-12-04 09:48:48+00:00,Rin_niswa,"Jgn memframing ke salah satu kelompok. Bisa kalah. Dulu ahy kalah di DKI Krn hanya menyerang satu calon, pdhl calon ada 3, akhirnya Anies memanfaatkan, @Andiarief__ @AgusYudhoyono @SBYudhoyono https://t.co/P1NJpjP8OI",jgn memframing salah kelompok kalah ahy kalah dki krn menyerang calon pdhl calon anies memanfaatkan,jgn memframing salah kelompok kalah ahy kalah dki krn serang calon pdhl calon anies manfaat
1599339774552465408,2022-12-04 09:48:11+00:00,FDerKanzler,@Leonita_Lestari Yaaaa trs gmn donk nasib @aniesbaswedan dan @AgusYudhoyono bung @rachlannashidik @jansen_jsp @Andiarief__ @panca66 ? Smg kalian tdk termehek mehek ya ! 😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣,yaaaa trs gmn donk nasib smg tdk termehek mehek 😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣,yaaaa trs gmn donk nasib smg tdk termehek mehek
1599339760535097346,2022-12-04 09:48:07+00:00,aaeman7,"@AgusYudhoyono Semoga sehat terus Dan!?...setelah rehat dr perjalanan pjg,  beri bantuan moril kpd mrk yg tertimpa gempa...",semoga sehat dansetelah rehat dr perjalanan pjg bantuan moril mrk tertimpa gempa,moga sehat dansetelah rehat dr jalan pjg bantu moril mrk timpa gempa
1599337860452487168,2022-12-04 09:40:34+00:00,dvdjoachim,@SimbokeSarah @ardhani83 @AgusYudhoyono Mslh baper itu menurun kyknya yaaa hehehehe,mslh baper menurun kyknya yaaa hehehehe,mslh baper turun kyknya yaaa hehehehe
1599337799299518464,2022-12-04 09:40:20+00:00,TRendusara,"Payung fantasi merona di sinar perubahan.. #dapse
@aniesbaswedan 
@AgusYudhoyono 
@syaikhu_ahmad
@PDemokrat 
@NasDem 
@PKSejahtera https://t.co/VBXJFHm0ma",payung fantasi merona sinar perubahan,payung fantasi rona sinar ubah
1599337745796976640,2022-12-04 09:40:07+00:00,ch_chotimah2,"Rendah dan hinanya kader @AgusYudhoyono, cuma demi menjiIat Anies, relawan Jokowi pun dia fitnah. https://t.co/YQLsvaU8ur",rendah hinanya kader menjiiat anies relawan jokowi fitnah,rendah hina kader menjiiat anies rawan jokowi fitnah
1599336285826871296,2022-12-04 09:34:19+00:00,arifbsantoso,"@pn7l7h @PDemokrat @NasDem Katanya @PDemokrat uda masuk 3 besar. 
Bahkan ada berita kalau Mas @AgusYudhoyono berhasil mempererat kerjasama dengan ostrali.
Etapi @rachlannashidik kader yang katanya andalan partai malah berbuat sereceh itu?",uda berita mas berhasil mempererat kerjasama ostrali etapi kader andalan partai berbuat sereceh,uda berita mas hasil erat kerjasama ostrali etapi kader andal partai buat receh
1599336160966635520,2022-12-04 09:33:49+00:00,fadhali_achmad,"Peningkatan Kapasitas Pendamping Desa. 04-07 Desember

TPPJatim
#TPPSumenep

@jokowi 
@halimiskandarnu
@yennywahid
@prabowo
@bclsinclair
@NajwaShihab
@Ansor_Satu
@Lesti_Jenong_DA
@mohmahfudmd
@gusmusgusmu
@ganjarpranowo
@agnezmo
@AgusYudhoyono
@MuhaiminIskandar https://t.co/PKV4FmuaUO",peningkatan kapasitas pend ing desa desember tppjatim,tingkat kapasitas pend ing desa desember tppjatim
1599335095558901760,2022-12-04 09:29:35+00:00,oryze_sative,"@FDerKanzler @rachlannashidik @aniesbaswedan @PDemokrat @jansen_jsp @Andiarief__ @AgusYudhoyono @Herzaky__MP Bukan cuma muak, tp jijik 🤣",muak tp jijik 🤣,muak tp jijik
1599330813078032387,2022-12-04 09:12:34+00:00,Poerna9,@AgusYudhoyono Emang bpk perna doakan ?,emang bpk perna doakan,emang bpk perna doa
1599330311216975874,2022-12-04 09:10:34+00:00,BJ___Robin,"@AgusYudhoyono Dari Komentar dibawah ini 95% sudah sgt membuktikan bahwa Sang Pangeran tidaklah Layak utk bisa masuk gelanggang 2024.

Pertanyaannya apakah a/ mempercepat tereliminasi-nya Partai Merci ini dr kancah Politik Indonesia?

Semoga saja Pangeran tetap Jadi Horang Kayah, Hidup Hedon!!",komentar dibawah sgt membuktikan sang pangeran layak gelanggang pertanyaannya mempercepat tereliminasinya partai merci dr kancah politik indonesia semoga pangeran horang kayah hidup hedon,komentar bawah sgt bukti sang pangeran layak gelanggang tanya cepat eliminasi partai merci dr kancah politik indonesia moga pangeran horang kayah hidup hedon
1599329838799593472,2022-12-04 09:08:42+00:00,anakranto64,@MARQUEZ__93 @BJ___Robin @CahTewe @AgusYudhoyono Utk akomodasi hotel bintang 5 aja udah pasti kurang lah...,akomodasi hotel bintang aja udah,akomodasi hotel bintang aja udah
1599329227173945344,2022-12-04 09:06:16+00:00,wisnubudi56,"@AgusYudhoyono Mas ketum sy perlu bantuan dan pertolongan apa bs dibantu , suwerr mas ketum , sy tunggu DM nya nggih",mas ketum bantuan pertolongan bs dibantu suwerr mas ketum tunggu dm nggih,mas tum bantu tolong bs bantu suwerr mas tum tunggu dm nggih
1599327965791547393,2022-12-04 09:01:15+00:00,DielBee,@AgusYudhoyono Haaaaaaa….gus…aguuuuusss….,haaaaaaa…gus…aguuuuusss…,haaaaaaa gus aguuuuusss
1599327915711565824,2022-12-04 09:01:03+00:00,SugengW22081801,"@PDemokrat Gus Agus @AgusYudhoyono 
#Betul https://t.co/j40FsPcY3m",gus agus,gus agus
1599326116321595394,2022-12-04 08:53:54+00:00,Maheswari_Trans,@MARQUEZ__93 @AgusYudhoyono Rengginang Pacitan adl khas oleh terbaik di Australia dr pd Tas Hermes... Apa tdk begitu Bapak @SBYudhoyono,rengginang pacitan adl khas terbaik australia dr pd tas hermes tdk,rengginang pacitan adl khas baik australia dr pd tas hermes tdk
1599325991155150851,2022-12-04 08:53:24+00:00,Sudarya16171841,@HallOfHoaks @M45Broo @aniesbaswedan @AgusYudhoyono @ganjarpranowo @erickthohir @prabowo @cakimiNOW Wuikkkk https://t.co/p3rjvgPCpD,wuikkkk,wuikkkk
1599325863405064192,2022-12-04 08:52:54+00:00,Dihandri1,@AgusYudhoyono Jgn lupa bantu sdr2 kita di cianjur,jgn lupa bantu cianjur,jgn lupa bantu cianjur
1599323186960613376,2022-12-04 08:42:16+00:00,NuryantoYohanes,@AgusYudhoyono Mana yg menyambut...?,menyambut,sambut
1599322938788188166,2022-12-04 08:41:17+00:00,SiaWilsia,@AgusYudhoyono kowe ki sopo gus,kowe ki sopo gus,kowe ki sopo gus
1599322725897883648,2022-12-04 08:40:26+00:00,SiaWilsia,@petruspasaribuu @AgusYudhoyono anak buah nya sendiri malah sibuk promosikan anis 🤭🤭🤭🤭,anak buah sibuk promosikan anis 🤭🤭🤭🤭,anak buah sibuk promosi anis
1599322525657595905,2022-12-04 08:39:38+00:00,wong_ndeso579,@Siantar72 @SisiwittFrida @AgusYudhoyono Nyalon Gubernur DKI mingkin masuh bisa menang,nyalon gubernur dki mingkin masuh menang,nyalon gubernur dki mingkin masuh menang
1599322187147907072,2022-12-04 08:38:18+00:00,Clara63454767,@SautSitinjak4 @petruspasaribuu @jansen_jsp @AgusYudhoyono @PDemokrat @SBYudhoyono @Edhie_Baskoro Betul betul kata upin ipin 🤣,upin ipin 🤣,upin ipin
1599322125898502144,2022-12-04 08:38:03+00:00,arbellesov,Segala macam keruwetan Indonesia saat ini #SolusinyaCumaAnies @Fahrihamzah @hnurwahid @prabowo @jokowi @NasDem @AgusYudhoyono @ridwankamil,keruwetan indonesia,ruwet indonesia
1599322062673571840,2022-12-04 08:37:48+00:00,Widodo64194059,"@AgusYudhoyono Drpd uang dihabisin buat kloyongan, mending buat cianjur Mas!",drpd uang dihabisin kloyongan mending cianjur mas,drpd uang dihabisin kloyongan mending cianjur mas
1599319899717132288,2022-12-04 08:29:12+00:00,AdyPetra3,"@panca66 Si gagap tolol panas hati 😁😁😁, kl jd narasumber aj begok...cm pandai nya jilat si bocah @AgusYudhoyono 😂😂😂",gagap tolol panas hati 😁😁😁 kl jd narasumber aj begokcm pandai jilat bocah 😂😂😂,gagap tolol panas hati kl jd narasumber aj begokcm pandai jilat bocah
1599317559035449344,2022-12-04 08:19:54+00:00,IkbalSiregar_,@AgusYudhoyono Kami bersama AHY,ahy,ahy
1599316439244353536,2022-12-04 08:15:27+00:00,Matahari_1912,"@mueeza02 @RadarKorupsi @uusbustami @CindyBexter @basela71008 @IiiZahrah @paidjo2018 @k4yyona_ @yaminhariyanto @Patiunus14 @DrEvaChaniago @DrTaufan1 @CutSarina5 @effzar_za @agungmozin @nugrohost7 @HerrySuryya @DjudjuP @Mdy_Asmara1701 @IJM @HRF @HeriMaryadi15 @msaid_didu @MichelAdam5l5 @masdwika @AgusYudhoyono @SahabatAB @MuhammadJafarK4 @FPD_DPR @LAZARUSCHAKWERA @dr_koko28 @democrazymedia @resep_JSR @Fatah_drSPM @BanggaKadrun @FPKSDPRRI @RiswanHaris212 @liem_id @suryapaloh18 @NasDem @PDemokrat @aniesbaswedan @susno2g @MSKaban3 @BennyHarmanID @hincapandjaitan @Amien__Rais @RidhoRahmadi85 @say_ulva @rockygerungpart 🌅TIDAK...! Kita sebagai rakyat kecil yg tidak punya kuasa tentunya kita tetap bersatu &amp; melawan ""Tembok Penguasa Zholim/Oligarki"" dg cara minimal kita terus berjuang &amp; bersuara, Karena ""Perjuangan adalah bersuara dg kata kata"" minimal.🌅SM https://t.co/CGczZLlxeh",🌅tidak rakyat kuasa bersatu melawan tembok penguasa zholimoligarki dg minimal berjuang bersuara perjuangan bersuara dg minimal🌅sm,tidak rakyat kuasa satu lawan tembok kuasa zholimoligarki dg minimal juang suara juang suara dg minimal sm
1599316329617842177,2022-12-04 08:15:01+00:00,IkbalSiregar_,@RamliRizal dihianati oleh bangsa sendiri @AgusYudhoyono @jokowi  @aniesbaswedan @PDemokrat,dihianati bangsa,dihianati bangsa
1599315887345274880,2022-12-04 08:13:16+00:00,PropertyTaja,@pd_kabtangerang @PDemokrat @AgusYudhoyono @cak_nawa Kita siapkan generasi yg ideal dan cemerlang pak ktua Dpc partai Demokrat di tangerang  kader demokrat mampu untuk mengejar penguasa yg tidak adilbuat masarakat ny th 2024 Demokrat ungul jd no satu partai pemenang ny amin,siapkan generasi ideal cemerlang ktua dpc partai demokrat tangerang kader demokrat mengejar penguasa adilbuat masarakat ny th demokrat ungul jd no partai pemenang ny amin,siap generasi ideal cemerlang ktua dpc partai demokrat tangerang kader demokrat kejar kuasa adilbuat masarakat ny th demokrat ungul jd no partai menang ny amin
