ID;Datetime;Likes;Content;clean_text
1595393081402007557;2022-11-23 12:25:26+00:00;575;"Al Irsyad memegang sejarah panjang dalam kehidupan berbangsa dan bernegara. Pemikiran dan pergerakannya jadi penguat kita semua. 

Mulai dari gerakan keagamaan, sosial, perekonomian sampai pendidikan. https://t.co/Q8iqP1YHp3";al irsyad memegang sejarah kehidupan berbangsa bernegara pemikiran pergerakannya penguat gerakan keagamaan sosial perekonomian ai pendidikan
1595294674721206272;2022-11-23 05:54:24+00:00;1353;Swiss jadi salah satu negara penanaman modal besar di Jawa Tengah. Mulai dari kimia dan farmasi, perikanan, perdagangan, makanan hingga reparasi. https://t.co/ndu386M68c;swiss salah negara penanaman modal jawa tengah kimia farmasi perikanan perdagangan makanan reparasi
1595267667585159168;2022-11-23 04:07:05+00:00;81;"Ilmu ada, sumberdaya pendukung ada, biaya bisa kita upayakan bersama. Apalagi selain lebih irit, pemakaian energi baru terbarukan ini jauh lebih ramah terhadap lingkungan. 

Di tempatmu saya yakin potensi seperti ini juga ada kok";ilmu sumberdaya pendukung biaya upayakan irit pemakaian energi terbarukan ramah lingkungan tempatmu potensi
1595267625084284928;2022-11-23 04:06:55+00:00;93;Pemerintah mencoba memberi stimulan bahwa tidak selamanya kita mesti bergantung pada energi fosil.;pemerintah mencoba stimulan mesti bergantung energi fosil
1595267571258793984;2022-11-23 04:06:42+00:00;583;"Bahagia melihat Anda bahagia. 

Sebenarnya ini adalah hal sederhana dan bisa diterapkan di mana saja. Sumber energi di sekitar kita banyak sekali. Kalau tidak bisa perorangan, kita bisa bergerak secara koloni. https://t.co/vcHXqMwnLa";bahagia bahagia sederhana diterapkan sumber energi perorangan bergerak koloni
1595228874572431361;2022-11-23 01:32:56+00:00;91;"Kehadiran GIIAS ini akan semakin lengkap dengan mejengnya kendaraan listrik terbaru yang ada di negara kita. 

Jangan lupa ayo hadir dan nikmati seluruh pameran kemajuan itu di Marina Convention Center Semarang pada tanggal 23 sampai 27 November.";kehadiran giias lengkap mejengnya kendaraan listrik terbaru negara lupa ayo hadir nikmati pameran kemajuan marina convention center semarang tanggal ai november
1595228815906709505;2022-11-23 01:32:42+00:00;445;"Teknologi otomotif pergerakan dan kemajuannya memang luar biasa. 

Pameran yang diinisiasi oleh temen-temen Gaikindo ini tentu kita harapkan jadi penyemangat kita untuk belajar lebih agar seluruh perangkat kemajuan itu bisa kita ciptakan sendiri. https://t.co/GUeRxRvKEp";teknologi otomotif pergerakan kemajuannya pameran diinisiasi tementemen gaikindo harapkan penyemangat belajar perangkat kemajuan ciptakan
1595070234679017473;2022-11-22 15:02:33+00:00;166;"Selama 3 hari ulama perempuan bakal menjalankan kongres di Pondok Pesantren Hasyim Asy'ari Jepara. 

Tentu kita semua menanti hasil kongres tersebut untuk memperkuat semalam macam lini kehidupan kita. InsyaAllah ruang ini akan melahirkan semakin banyak manfaat. https://t.co/BKVrn861qW";ulama perempuan menjalankan kongres pondok pesantren hasyim asyari jepara hasil kongres memperkuat semalam lini kehidupan insyaallah ruang melahirkan manfaat
1595070109365637120;2022-11-22 15:02:03+00:00;734;Ulama perempuan dari 31 negara ngumpul di Jateng membahas serta mencari jalan keluar dari berbagai persoalan kehidupan. https://t.co/OroUA87Tyf;ulama perempuan negara ngumpul jateng membahas mencari jalan kehidupan
1595052864879357953;2022-11-22 13:53:32+00:00;87;"Maka setinggi apapun ilmu pengetahuan yang kalian dapatkan, imbangilah dengan adab dan kesopanan. 

Karena Begja begjaning kang lali, Luwih begja kang eling lan waspada.";apapun ilmu pengetahuan dapatkan imbangilah adab kesopanan begja begjaning kang lali luwih begja kang eling lan waspada
1595052830448320517;2022-11-22 13:53:24+00:00;77;Selamat untuk seluruh wisudawan. Semoga memperoleh ilmu bermanfaat. Tetaplah minta restu orangtua dan guru. Mereka itu pemegang kendali masa depanmu.;selamat wisudawan semoga memperoleh ilmu bermanfaat tetaplah restu orangtua guru pemegang kendali depanmu
1595052729151397888;2022-11-22 13:52:59+00:00;51;"Filosofi dari leluhur itu mesti jadi salah satu pengetahuan yang mesti kita kuasai. 

Seperti kawan satu kita, salah satu calon wisudawan Universitas Gadjahmada.";filosofi leluhur mesti salah pengetahuan mesti kuasai kawan salah calon wisudawan universitas gadjahmada
1595052438415093763;2022-11-22 13:51:50+00:00;726;"Inilah hebatnya leluhur kita dalam melahirkan sebuah filosofi, sebuah pandangan hidup. 

Bukan sekadar mengoptiptimalkan kemampuan pikiran tapi juga mengoptimalkan seluruh potensi jiwa dan raga. https://t.co/uMCBNpioeh";hebatnya leluhur melahirkan filosofi pandangan hidup mengoptiptimalkan kem uan pikiran mengoptimalkan potensi jiwa raga
1595000701322608640;2022-11-22 10:26:15+00:00;81;"Apakah cara itu bisa diaplikasikan di daerah lain? Sangat bisa. Bahkan di seluruh daerah di Indonesia. Potensi ada, contoh sudah banyak, infrastruktur bisa dibangun. 

Tinggal bagaimana kita merancang masa depan saja. Kalau itu ok, maka bisa kita realisasikan.";diaplikasikan daerah daerah indonesia potensi contoh infrastruktur dibangun tinggal merancang ok realisasikan
1595000668648898561;2022-11-22 10:26:07+00:00;83;Semua infrastruktur tersebut bukan hanya digunakan untuk mencukupi keperluan rumah tangga tapi juga untuk menunjang pariwisata, pertanian, penerang jalan sampai fasilitas umum.;infrastruktur mencukupi keperluan rumah tangga menunjang pariwisata pertanian penerang jalan ai fasilitas umum
1595000538558476289;2022-11-22 10:25:36+00:00;74;"Caranya dengan mengoptimalkan potensi yang ada di desa tersebut. 

Mulai dari penerapan Pembangkit Listrik Tenaga Mikrohidro, Pembangkit Listrik Tenaga Surya, Biogas sampai pemanfaatan gas rawa.";mengoptimalkan potensi desa penerapan pembangkit listrik tenaga mikrohidro pembangkit listrik tenaga surya biogas ai pemanfaatan gas rawa
1595000408975765507;2022-11-22 10:25:05+00:00;1271;"Energi Baru Terbarukan adalah masa depan. Maka diperlukan strategi yang tepat agar secara perlahan tapi pasti, kita mulai beralih ke sana. 

Kita di Jateng memulai pergerakan itu dari desa-desa. Sampai saat ini sudah ada 2.353 desa mandiri energi. https://t.co/VP0HelIHlY";energi terbarukan strategi perlahan beralih jateng pergerakan desadesa ai desa mandiri energi
1594889924829798400;2022-11-22 03:06:04+00:00;584;"Selamat kepada Ketua Muhammadiyah dan Aisyiyah periode 2022 - 2027. Semoga menghadirkan semakin banyak manfaat untuk kemaslahatan umat dan negara. 

Tetaplah jadi pemersatu dengan segala program dan amal usahanya, yang mengedepankan prinsip kemanusiaan. https://t.co/wCJNdB1ouN";selamat ketua muhammadiyah aisyiyah periode semoga menghadirkan manfaat kemaslahatan umat negara tetaplah pemersatu program amal usahanya mengedepankan prinsip kemanusiaan
1594652710384574466;2022-11-21 11:23:28+00:00;3955;Doa terbaik mari kita haturkan untuk saudara-saudara di Cianjur. Semoga diberi ketabahan dan kekuatan untuk segera pulih. https://t.co/H4AbxQiDOS;doa terbaik mari haturkan saudarasaudara cianjur semoga ketabahan kekuatan pulih
1594601885801005057;2022-11-21 08:01:30+00:00;1123;"Terimakasih atas kunjungannya di Pasar Colomadu Karanganyar, Pak Presiden @jokowi  .

Semoga semangat kerja saudara-saudara kita di pasar tradisional ini jadi pemicu perbaikan perekonomian nasional. https://t.co/Ah3a1zlFZt";terimakasih kunjungannya pasar colomadu karanganyar presiden semoga semangat saudarasaudara pasar tradisional pemicu perbaikan perekonomian nasional
1594563329237733377;2022-11-21 05:28:17+00:00;1064;Menjemput Mbak @puanmaharani_ri yang akan menyampaikan materi tentang resesi dan tantangan global di Munas Hipmi https://t.co/OUx3wawxBI;menjemput mbak meny aikan materi resesi tantangan global munas hipmi
1594546554165022720;2022-11-21 04:21:38+00:00;2910;Selamat datang di Jawa Tengah Mbak @puanmaharani_ri https://t.co/uyleF1eAmb;selamat jawa tengah mbak
1594337184525389826;2022-11-20 14:29:40+00:00;1408;"Kemarin menghadiri pembukaan Muktamar Muhammadiyah ke 48 di Stadion Manahan. Malam ini hadir kembali untuk mengikuti penutupan. 

Senang sekali bisa silaturahmi dengan Warga Muhammadiyah se Indonesia. Saya yakin besar sekali manfaat Muktamar ini untuk Indonesia https://t.co/YPU1uRV0I2";kemarin menghadiri pembukaan muktamar muhammadiyah stadion manahan malam hadir mengikuti penutupan senang silaturahmi warga muhammadiyah indonesia manfaat muktamar indonesia
1594293682546495488;2022-11-20 11:36:49+00:00;703;Berlari sambil berdonasi untuk para pejuang cancer. Semoga jadi penyemangat agar semua saudara kita sehat. https://t.co/B1jKtOAnHN;berlari berdonasi pejuang cancer semoga penyemangat saudara sehat
1594239250115211264;2022-11-20 08:00:31+00:00;1286;"Satu-satunya mensyukuri nikmat ini ya dengan mengoptimalkan semua yang kita punya untuk kemakmuran bersama. 

Yang penting, pesan yg terakhir itu ya. Atau jangan-jangan kamu pernah jadi korban? Hehehe yang sabar. https://t.co/1RaKhT0zOJ";satusatunya mensyukuri nikmat mengoptimalkan kemakmuran pesan yg janganjangan korban hehehe sabar
1594140944927842304;2022-11-20 01:29:53+00:00;237;"Alhamdulillah sekarang kita bisa merasa masifnya pembangunan. Mulai dari jalan tol, waduk, bendungan, bandara, jalan raya, revitalisasi sungai sampai jembatan. 

Tanpa itu semua perekonomian dan kemajuan negara bakal lelet jalannya.";alhamdulillah masifnya pembangunan jalan tol waduk bendungan bandara jalan raya revitalisasi sungai ai jembatan perekonomian kemajuan negara lelet jalannya
1594140907040669697;2022-11-20 01:29:44+00:00;244;"Perkara satu jembatan saja, misalnya, jika tidak digarap optimal atau bahkan tidak dibangun, berapa banyak kerugian yang menimpa kita. 

Infrastruktur memang jadi syarat mutlak bagi kemajuan sebuah negara.";perkara jembatan digarap optimal dibangun kerugian menimpa infrastruktur syarat mutlak kemajuan negara
1594140830675046401;2022-11-20 01:29:26+00:00;2262;"Inilah tukang gebuk infrastruktur Republik ini. 

Kita semua merasakan bagaimana jadinya Republik ini jika infrastruktur saja belum beres. https://t.co/KgPotLo7Zz";tukang gebuk infrastruktur republik merasakan republik infrastruktur beres
1593921572510699520;2022-11-19 10:58:11+00:00;140;"Selamat melaksanakan Muktamar ke 48 Muhammadiyah dan Aisyiyah. 

Saya yakin ruang ini akan melahirkan sosok pemimpin mulia yang mampu mengaktualisasi kebijaksanaan langit menjadi kebijakan di bumi.";selamat melaksanakan muktamar muhammadiyah aisyiyah ruang melahirkan sosok pemimpin mulia mengaktualisasi kebijaksanaan langit kebijakan bumi
1593921451987345408;2022-11-19 10:57:42+00:00;997;"Peran besar Muhammadiyah dan Aisyiyah dalam kehidupan kita berbangsa telah hadir bahkan sebelum Republik ini lahir. 

Apapun sektor yang digarap, tujuan utamanya jelas yaitu demi meningkatkan harga dan martabah kita sebagai manusia beragam dan manusia beragama. https://t.co/8bdsb2Pdak";peran muhammadiyah aisyiyah kehidupan berbangsa hadir republik lahir apapun sektor digarap tujuan utamanya meningkatkan harga martabah manusia beragam manusia beragama
1593883863444385792;2022-11-19 08:28:20+00:00;616;"Peningkatan kualitas SDM terus kita lakukan agar hasil karya kita tidak ecek-ecek. Pelatihan ini kita buka di Balai Latihan Kerja untuk para pekerja dan mahasiswa. 

Karena dalam kerja infrastruktur, keberadaan pengawas saja tidak cukup. Harus didasari kualitas pekerja yg juga ok https://t.co/eH57fv1565";peningkatan kualitas sdm lakukan hasil karya ecekecek pelatihan buka balai latihan pekerja mahasiswa infrastruktur keberadaan pengawas didasari kualitas pekerja yg ok
1593834310506668032;2022-11-19 05:11:26+00:00;198;"Bahkan dalam menjalankan demokrasi, Indonesia telah mencapai tataran kelas atas. 

Riak-riak tentu ada, tapi sebisa mungkin kesadaran persatuan yang kita miliki akan selalu jadi pengingat bahwa kita memang Bhineka Tunggal Ika.";menjalankan demokrasi indonesia mencapai tataran kelas riakriak sebisa kesadaran persatuan miliki pengingat bhineka tunggal ika
1593834244362579968;2022-11-19 05:11:10+00:00;1586;Salah satu yang membuat banyak negara di dunia kagum dengan Indonesia adalah bagaimana negara kita mampu mengolah perbedaan menjadi harmoni. https://t.co/XnQVD3Ns1a;salah negara dunia kagum indonesia negara mengolah perbedaan harmoni
1593599600547442688;2022-11-18 13:38:47+00:00;130;"Tapi mohon pengertiannya nggih, jembatan belum seratus persen selesai. Hanya bisa dibuka saat jam crowded seperti pagi dan sore hari kemudian ditutup kembali untuk pengerjaan teknis. 

Saya minta untuk segera dikebut agar cepat selesai dan bisa dibuka full.";pengertiannya nggih jembatan seratus persen selesai dibuka jam crowded pagi sore ditutup pengerjaan teknis dikebut cepat selesai dibuka full
1593599521937711105;2022-11-18 13:38:28+00:00;925;"Siang tadi saya cek lagi Jembatan Wonokerto Demak. Laporan penanggungjawab proyek, saat ini proses pengaspalan sudah berjalan dan menyisakan finishing. 

Kabar baiknya jembatan sudah bisa difungsionalkan sore ini. https://t.co/8cPqmZEEs1";siang cek jembatan wonokerto demak laporan penanggungjawab proyek proses pengaspalan berjalan menyisakan finishing kabar baiknya jembatan difungsionalkan sore
1593499499766292480;2022-11-18 07:01:01+00:00;142;Untuk temen-temen pemborong, tolong dicek dan diperbaiki segera ya. Ada beberapa hal yang bisa ditingkatkan kualitasnya itu.;tementemen pemborong tolong dicek diperbaiki ditingkatkan kualitasnya
1593499440010039296;2022-11-18 07:00:46+00:00;162;"Seperti jalan di Kebumen yang menghubungkan dengan Kab. Banjarnegara ini, kualitas harus benar-benar dijaga. 

Apalagi dengan lokasi seperti ini. Kalau kita garap asal-asalan akan sangat membahayakan.";jalan kebumen menghubungkan kab banjarnegara kualitas benarbenar dijaga lokasi garap asalasalan membahayakan
1593499342807056384;2022-11-18 07:00:23+00:00;1246;Di manapun infrastruktur yang kita bangun, tidak boleh dilakukan dengan asal-asalan. Apalagi infrastruktur jalan. https://t.co/81C7ne8SYE;manapun infrastruktur bangun asalasalan infrastruktur jalan
1593446065067347969;2022-11-18 03:28:41+00:00;2967;"Pagi, isteri, red me

Susun kalimat pake 3 kata ini. Yg terpilih dapat hadiah kaos istimewa. Gaasss! https://t.co/Ngo6xZOwuz";pagi isteri red me susun kalimat pake yg terpilih hadiah kaos istimewa gaasss
1593418356672983040;2022-11-18 01:38:35+00:00;162;"Selamat untuk teman-teman Universitas Nasional yang telah diwisuda. Amalkan ilmumu seoptimalnya. 

Di dunia kerja ataupun di perkuliahan selanjutnya. Tetap hormati guru dan orangtuamu.";selamat temanteman universitas nasional diwisuda amalkan ilmumu seoptimalnya dunia perkuliahan hormati guru orangtuamu
1593418319234752512;2022-11-18 01:38:26+00:00;1584;"Jauh dan besarnya mimpi yang kita tata untuk Indonesia harus berimbang dengan upaya yang kita lakukan. 

Tapi di antara sekian banyak upaya yang harus kita lakukan, pendidikan harus berdiri di baris terdepan. https://t.co/NzvKjPBbv4";besarnya mimpi tata indonesia berimbang upaya lakukan sekian upaya lakukan pendidikan berdiri baris terdepan
1593215255592960001;2022-11-17 12:11:32+00:00;164;"Itulah proses. Itulah kesungguhan dalam berusaha menjadi sesuatu. Bukan sekedar meniru dan ikut-ikutan, tapi mencipta. 

Dari sesuatu yang terlihat remeh, Alif bisa mengguncang dunia. Dan yang lebih dahsyat lagi: KAMU PUN BISA!";proses kesungguhan berusaha sekedar meniru ikutikutan mencipta remeh alif mengguncang dunia dahsyat
1593215215625437187;2022-11-17 12:11:22+00:00;1247;"Kamu nanya? Bertanya-tanya? Apakah kamu hanya sekadar ikut-ikutan mengucapkan kalimat viralbitu, atau justru bertanya-tanya, 

kok bisa ya pemuda seperti alif ini menemukan cara menjadi trend setter. https://t.co/NsUQjsUEpj";nanya bertanyatanya ikutikutan kalimat viralbitu bertanyatanya pemuda alif menemukan trend setter
1593166051663294466;2022-11-17 08:56:00+00:00;1354;"Tingginya keilmuan seseorang akan tercermin dari adabnya kepada diri sendiri dan orang lain. 

Beruntunglah kita tinggal di negeri yang membuka bebas ruang keilmuan sekaligus negeri yang punya akar kuat terhadap tata krama. https://t.co/4L0c5rX8kI";tingginya keilmuan tercermin adabnya beruntunglah tinggal negeri membuka bebas ruang keilmuan negeri akar kuat tata krama
1593102387094642688;2022-11-17 04:43:02+00:00;121;Seperti yang dialami saudsra kita di Kebumen ini. Kesadaran memang penting agar kita semua bisa selamat.;dialami saudsra kebumen kesadaran selamat
1593102358854393857;2022-11-17 04:42:55+00:00;1258;"Orang Jawa bilang ""ndilalah"". Sebuah ungkapan syukur karena diberi keselamatan saat dilanda musibah.

Mitigasi bencana terus kita lakukan di seluruh daerah di Jateng. Agar saudara-saudara kita yg bermukim di daerah rawan bencana sadar dan bisa mengungsi jika ada tanda bencana. https://t.co/DKqFsfKCSQ";jawa bilang ndilalah ungkapan syukur keselamatan dilanda musibah mitigasi bencana lakukan daerah jateng saudarasaudara yg bermukim daerah rawan bencana sadar mengungsi tanda bencana
1593061195657150467;2022-11-17 01:59:21+00:00;119;"Mereka anak-anak kita. Mereka berhak atas masa depan yang cerah. Maka di Sekolah Pendidikan Khusus di Kebumen ini mereka diajar untuk mengembangkan kemampuan. 

Sehat-sehat terus anak-anakku dan tetap semangat belajar.";anakanak berhak cerah sekolah pendidikan kebumen diajar mengembangkan kem uan sehatsehat anakanakku semangat belajar
1593061120679374849;2022-11-17 01:59:03+00:00;126;Semakin bertambahnya pengetahuan dan teknologi, membuat kita jadi semakin mudah memahami. Termasuk memahami mereka yang berkebutuhan khusus.;bertambahnya pengetahuan teknologi mudah memahami memahami berkebutuhan
1593061052333273088;2022-11-17 01:58:47+00:00;829;Semua memiliki potensi masing-masing. Dan harus kita gandeng, kita ajak untuk maju. No one left behind. https://t.co/rEHJKfycow;memiliki potensi masingmasing gandeng ajak maju no one left behind
1592864683476029442;2022-11-16 12:58:29+00:00;79;"Untuk pelaku industri, terutama industri makanan. Mocaf ini bisa kok jadi alternatif yang bisa kita pakai. 

Jenengan bisa langsung kontak atau berkunjung ke sini. Ok?";pelaku industri industri makanan mocaf alternatif pakai jenengan kontak berkunjung ok
1592864638643097600;2022-11-16 12:58:18+00:00;97;"Di Kebumen ini dari untuk menghasilkan kue tidak diperlukan lagi tepung gandum. Mereka sudah pakai mocaf. 

Hasilnya saya jamin enak. Enak banget. Teksturnya lembut, tidak ambyar dan pulen. Kamu harus nyobain.";kebumen menghasilkan kue tepung gandum pakai mocaf hasilnya jamin banget teksturnya lembut ambyar pulen nyobain
1592864563774787584;2022-11-16 12:58:00+00:00;67;"Kalau kita bicara pangan alternatif, negara kita sangat kaya. Sumber karbo bukan cuma beras. Ada singkong, porang, ubi, jagung dll. 

Dari bahan dasar itu juga bisa menghasilkan banyak olahan makanan.";bicara pangan alternatif negara kaya sumber karbo beras singkong porang ubi jagung dll bahan dasar menghasilkan olahan makanan
1592864489950842882;2022-11-16 12:57:43+00:00;843;"Kalau kamu lagi program diet atau sedang mengurangi glukomin, nasi oyek ini bisa jadi alternatif yang sangat tepat. 

Karena ini hasil olahan dari singkong. Untuk rasa dijamin wenak tenan. https://t.co/uOBuC1EPVv";program diet mengurangi glukomin nasi oyek alternatif hasil olahan singkong dijamin wenak tenan
1592838150745120768;2022-11-16 11:13:03+00:00;73;"Kalau kita semua peduli pada ibu hamil, insyaallah stunting bisa kita cegah. Karena stunting bukan persoalan genetika. 

Makanya di Jateng kita ada program Jateng Gayeng Nginceng Wong Meteng. Program ini khusus untuk mendampingi agar ibu hamil dan jabang bayi sehat.";peduli hamil insyaallah stunting cegah stunting genetika jateng program jateng gayeng nginceng meteng program mend ingi hamil jabang bayi sehat
1592838108311351297;2022-11-16 11:12:53+00:00;77;"Seperti di Kebumen ini. Puskesmas di sana menerapkan  program yang gampang diikuti ibu-ibu hamil. 

Selain pendampingan di layanan kesehatan, Petugas puskesmas juga jemput bola untuk memberi asupan bergizi pada ibu hamil.";kebumen puskesmas menerapkan program ang diikuti ibuibu hamil pend ingan layanan kesehatan petugas puskesmas jemput bola asupan bergizi hamil
1592837996017246208;2022-11-16 11:12:26+00:00;505;"Bahkan di beberapa daerah, saudara-saudara kita punya kearifan masing-masing untuk mencegah stunting. 

Ini adalah persoalan bersama yang mesti kita selesaikan bersama pula. https://t.co/Hh7NQOJTEe";daerah saudarasaudara kearifan masingmasing mencegah stunting mesti selesaikan
1592701632781123586;2022-11-16 02:10:34+00:00;122;"Pada titik itulah organisasi dibutuhkan. Pada titik itulah persatuan mengeluarkan tajinya.  

Selamat menjalankan Raker untuk FKSPN. Utamakan anggota agar semakin makmur kita semua.";titik organisasi dibutuhkan titik persatuan mengeluarkan tajinya selamat menjalankan raker fkspn utamakan anggota makmur
1592701565936496641;2022-11-16 02:10:18+00:00;771;"Pemikiran dan peran teman-teman pekerja sangat krusial dalam tata kehidupan kita. 

Meski semua sadar hal tersebut, tapi terkadang temen-temen pekerja sendiri yang mengalami dilema, ketika berhadapan dengan pengusaha mereka tidak berdaya. https://t.co/CHfGciui4m";pemikiran peran temanteman pekerja krusial tata kehidupan sadar terkadang tementemen pekerja mengalami dilema berhadapan pengusaha berdaya
1592473632638660609;2022-11-15 11:04:35+00:00;127;"Dari Kongres Kebudayaan Jawa ke III ini saya yakin akan melahirkan spirit yang semakin besar untuk kita merawat dan membuat ngrembaka kebudayaan Jawa. 

Apalagi Ngarsa Dalem Sultan Hamengkubowono X sudah bertitah agar budaya Jawa mesti dilestarikan, dikembangkan dan diberdayakan.";kongres kebudayaan jawa iii melahirkan spirit merawat ngrembaka kebudayaan jawa ngarsa dalem sultan hamengkubowono bertitah budaya jawa mesti dilestarikan dikembangkan diberdayakan
1592473576552431616;2022-11-15 11:04:22+00:00;177;Orang Jawa jangan sampai kehilangan spirit jawanya. Saya rasa ungkapan itu juga berlaku bagi orang Sunda, Batak, Madura, Papua, Melayu, Dayak, Bugis dll.;jawa ai kehilangan spirit jawanya ungkapan berlaku sunda batak madura papua melayu dayak bugis dll
1592473527856553993;2022-11-15 11:04:10+00:00;1855;Bukannya kita anti pada budaya asing, tapi jangan sampai kita merasa asing terhadap budaya sendiri. Maka orang Jawa punya pepatah, wong Jawa ojo ilang jawane. https://t.co/4Hczwlrekw;anti budaya asing ai asing budaya jawa pepatah jawa ojo ilang jawane
1592381924504657921;2022-11-15 05:00:10+00:00;326;Terimakasih Sri Sultan Hamengkubowono X yang sudah memberi support yang sangat besar. Semoga langkah ini semakin memayu hayuning bawana. https://t.co/m1iPcJjCUZ;terimakasih sri sultan hamengkubowono support semoga langkah memayu hayuning bawana
1592381872067457024;2022-11-15 04:59:57+00:00;354;Jika tahun lalu kita membahas digitalisasi aksara Jawa, pada kongres ini kita optimalkan pembahasan bagaimana kita mengaktualisasi warisan masa silam. Mulai dari keris, wayang, batik, tari-tarian, tata bahasa dll. https://t.co/TTWzkrdzIU;tahun membahas digitalisasi aksara jawa kongres optimalkan pembahasan mengaktualisasi warisan silam keris wayang batik taritarian tata bahasa dll
1592381809316491264;2022-11-15 04:59:43+00:00;160;"Tradisi dan kebudayaan adalah benteng negara. Maka sekuat-kuatnya, termasuk berapapun biaya yang dikeluarkan harus kita laksanakan. 

Beberapa isu arus utama untuk penguatan kebudayaan Jawa kita kupas tuntas sampai 17 November mendatang. https://t.co/XxrbtP513j";tradisi kebudayaan benteng negara sekuatkuatnya biaya dikeluarkan laksanakan isu arus utama penguatan kebudayaan jawa kupas tuntas ai november
1592381667133751296;2022-11-15 04:59:09+00:00;1074;Saya bersama Sri Sultan Hamengkubuwono X membuka Kongres Kebudayaan Jawa ke III yang diselenggarakan di Yogyakarta https://t.co/msnQtmj8X0;sri sultan hamengkubuwono membuka kongres kebudayaan jawa iii diselenggarakan yogyakarta
1592339106880958464;2022-11-15 02:10:01+00:00;96;"Dengan semakin banyaknya embung yang kita bangun, saya yakin produksi dan kualitas produksi pertanian kita akan meningkat. 

Dari sinilah cita-cita kemandirian pangan kita wujudkan. Karena persoalan pangan adalah persoalan hidup matinya sebuah bangsa.";banyaknya embung bangun produksi kualitas produksi pertanian meningkat citacita kemandirian pangan wujudkan pangan hidup matinya bangsa
